"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000181472",520.00433882922,0.411071768783595,0.0947335513073199,4.33924162148275,1.42975257017299e-05,4.06657171133748e-05,"ZBTB2","57621","Hs.520073"
"ENSG00000181218",49.539251609224,1.14957753064199,0.264926724792951,4.33922825845683,1.42983950387779e-05,4.06657171133748e-05,"HIST3H2A","92815","Hs.26331"
"ENSG00000137185",156.891633192273,0.686396029564787,0.158188543445711,4.33910076301039,1.43066918417999e-05,4.06814633155406e-05,"ZSCAN9","7746","Hs.100921"
"ENSG00000167565",399.876903613488,0.443419549332324,0.102199051859478,4.33878339636672,1.43273645115478e-05,4.07323877645045e-05,"SERTAD3","29946","Hs.515412"
"ENSG00000135469",77.6746693954553,0.911142987353781,0.210026531822951,4.33822802978939,1.43636086126405e-05,4.08275532754284e-05,"COQ10A","93058","Hs.4096"
"ENSG00000116661",46.1780785986074,1.16924987815296,0.269532137928631,4.33807221334979,1.43737931370247e-05,4.08486238437082e-05,"FBXO2","26232","Hs.132753"
"ENSG00000162545",2032.23180406491,-0.222642368632926,0.0513283476764733,-4.33761028187112,1.44040265379926e-05,4.09266518444062e-05,"CAMK2N1","55450","Hs.731383"
"ENSG00000136114",113.522915398281,-0.758695232120739,0.174931349632972,-4.33710271893847,1.44373164404064e-05,4.10133326327504e-05,"THSD1","55901","Hs.325667"
"ENSG00000115825",909.983839329135,-0.290140469736542,0.0668999399001463,-4.33693169485056,1.4448550039798e-05,4.10373348403435e-05,"PRKD3","23683","Hs.660757"
"ENSG00000164535",547.741606359408,0.36237324542255,0.0835787229719476,4.33571168040192,1.45289280088608e-05,4.12576764922138e-05,"DAGLB","221955","Hs.487498"
"ENSG00000116786",1641.39742983243,0.237711723862432,0.0548405565856569,4.33459721531353,1.46027246067308e-05,4.14592477853976e-05,"PLEKHM2","23207","Hs.646775"
"ENSG00000187676",156.531557309376,-0.632445550712961,0.14595480423134,-4.33316021383255,1.46984063028192e-05,4.17228644242969e-05,"B3GLCT","145173","Hs.13205"
"ENSG00000005436",173.534486290916,-0.623824044893107,0.144013159141038,-4.33171557803387,1.47951987471542e-05,4.1989531895929e-05,"GCFC2","6936","Hs.303808"
"ENSG00000198947",245.01825705166,-0.52116626224367,0.120354941489207,-4.33024399160549,1.4894421651795e-05,4.22629931274846e-05,"DMD","1756","Hs.495912"
"ENSG00000145244",139.853910531528,-0.688211301637722,0.158992436166008,-4.32857888232585,1.50074580997066e-05,4.25755375309868e-05,"CORIN","10699","Hs.518618"
"ENSG00000137100",687.567728360738,-0.318400888177713,0.0736103259810915,-4.32549216341607,1.52191679525253e-05,4.31678401240025e-05,"DCTN3","11258","Hs.511768"
"ENSG00000130449",558.551604762007,0.355980316786477,0.0823073328343514,4.32501339221998,1.52522596067636e-05,4.32533773493327e-05,"ZSWIM6","57688","Hs.744939"
"ENSG00000109576",149.213198728683,0.657105863699492,0.151992239434995,4.32328562393825,1.53722506964887e-05,4.35852694815027e-05,"AADAT","51166","Hs.529735"
"ENSG00000162244",4773.02968452893,-0.178358158026195,0.0412572834394951,-4.32307081700524,1.53872314853258e-05,4.36193532661533e-05,"RPL29","6159","Hs.425125"
"ENSG00000182010",46.1325420672967,-1.20410786352882,0.278580116175455,-4.32230368792888,1.54408453065334e-05,4.37629188707096e-05,"RTKN2","219790","Hs.58559"
"ENSG00000106153",2643.24221979597,-0.19798069131272,0.0458061998370401,-4.32213744028222,1.54524876315761e-05,4.37874952344104e-05,"CHCHD2","51142","Hs.389996"
"ENSG00000068903",605.694308726481,-0.334053935095727,0.0773339756285066,-4.31962707698412,1.56293089251246e-05,4.42800374737576e-05,"SIRT2","22933","Hs.466693"
"ENSG00000129933",928.80263749053,0.288305185990269,0.0667723211236517,4.31773497069802,1.57638553883804e-05,4.46470105062192e-05,"MAU2","23383","Hs.654939"
"ENSG00000180957",1394.05852068314,-0.249622833036284,0.0578135706791836,-4.31772039166167,1.57648963681887e-05,4.46470105062192e-05,"PITPNB","23760","Hs.705323"
"ENSG00000128641",3080.7128183361,-0.244640559816667,0.0566908880047826,-4.31534181994165,1.59356126756478e-05,4.51218174089716e-05,"MYO1B","4430","Hs.439620"
"ENSG00000061273",1794.10722043769,0.234910471397491,0.0544449812705645,4.31463958505381,1.59863499001943e-05,4.52567854070426e-05,"HDAC7","51564","Hs.200063"
"ENSG00000271254",181.595902546813,-0.609666545167282,0.141320482803512,-4.31407063627814,1.60275699407084e-05,4.53647639305089e-05,"LOC102724250","102724250","Hs.639391"
"ENSG00000165194",10.291624711491,4.83508113394456,1.12095374483219,4.31336364790716,1.60789320495949e-05,4.55014017947253e-05,"PCDH19","57526","Hs.4993"
"ENSG00000167333",144.26930081286,-0.660615336168591,0.153169949085503,-4.31295655650978,1.61085780356312e-05,4.55765450353489e-05,"TRIM68","55128","Hs.523438"
"ENSG00000164329",671.168059467136,0.330545255723509,0.0767043854609592,4.3093397298874,1.63742670888499e-05,4.63193758839673e-05,"PAPD4","167153","Hs.418198"
"ENSG00000164066",150.682521578727,-0.632450024548549,0.146827638034107,-4.3074317139232,1.65161060084798e-05,4.6711642746685e-05,"INTU","27152","Hs.391481"
"ENSG00000168874",262.744901552714,0.552449333905077,0.128277294585535,4.30668058357517,1.65722644611592e-05,4.68614799747821e-05,"ATOH8","84913","Hs.135569"
"ENSG00000009413",798.573539614783,0.332724903572713,0.0772610796671539,4.30650082818045,1.6585730881499e-05,4.6890562388554e-05,"REV3L","5980","Hs.232021"
"ENSG00000122696",240.788121285304,-0.510905749092543,0.11865518227298,-4.30580223556645,1.66381652117927e-05,4.70297811452629e-05,"SLC25A51","92014","Hs.634120"
"ENSG00000196372",146.23468341495,0.658307813906631,0.152905357944182,4.30532862129622,1.66738031402034e-05,4.71214785580666e-05,"ASB13","79754","Hs.445899"
"ENSG00000211584",138.401766037267,-0.663016462951491,0.15402197264292,-4.3046875168169,1.67221600646743e-05,4.72490788023714e-05,"SLC48A1","55652","Hs.438867"
"ENSG00000241258",522.986701639689,-0.357485596683953,0.0830467694502445,-4.30462977729835,1.67265217683439e-05,4.72523438416432e-05,"CRCP","27297","Hs.300684"
"ENSG00000140995",865.013925236786,-0.310159304106163,0.0720582168845309,-4.30428780389023,1.6752377033254e-05,4.73163152004786e-05,"DEF8","54849","Hs.62771"
"ENSG00000205189",276.761304073378,0.480234757463491,0.111594194111248,4.30340271093985,1.68194724117408e-05,4.74967205219844e-05,"ZBTB10","65986","Hs.591868"
"ENSG00000174938",637.971749406203,0.332862881465987,0.0773532110623964,4.30315531694587,1.68382721137322e-05,4.75407000789626e-05,"SEZ6L2","26470","Hs.6314"
"ENSG00000126091",181.686861167751,-0.645272909806453,0.149963103644313,-4.30287780210877,1.6859384557645e-05,4.75911912680658e-05,"ST3GAL3","6487","Hs.597915"
"ENSG00000075188",194.543994853618,-0.592509551904093,0.137749503806039,-4.30135525379741,1.69756647858328e-05,4.7908298824715e-05,"NUP37","79023","Hs.444276"
"ENSG00000188529",1454.5970918954,-0.2680289862242,0.0623131665264345,-4.30132187409376,1.69782226056104e-05,4.7908298824715e-05,"SRSF10","10772","Hs.3530"
"ENSG00000144834",24.5041212370214,-1.66335082156259,0.386746450797748,-4.30088192957316,1.70119690112443e-05,4.799433370745e-05,"TAGLN3","29114","Hs.169330"
"ENSG00000172059",96.6970361812999,0.812832313315189,0.189090397147994,4.29864406429384,1.71846186533299e-05,4.84721358301965e-05,"KLF11","8462","Hs.12229"
"ENSG00000139946",220.299674927817,0.541776461008342,0.126114748163529,4.29590090689345,1.73985294022484e-05,4.90661167872821e-05,"PELI2","57161","Hs.657926"
"ENSG00000167904",204.113297838219,0.548171923193401,0.127664235198796,4.2938566336907,1.75595887218139e-05,4.9506969874959e-05,"TMEM68","137695","Hs.420076"
"ENSG00000096433",257.96940331684,-0.537873501262466,0.125266557664067,-4.29383158037203,1.75615713466064e-05,4.9506969874959e-05,"ITPR3","3710","Hs.65758"
"ENSG00000101224",1134.64761983787,-0.271603820048343,0.0632648207296416,-4.29312557778398,1.76175294936558e-05,4.96552208218586e-05,"CDC25B","994","Hs.153752"
"ENSG00000136436",927.388006291796,-0.288034913753349,0.0671094775483913,-4.29201543918521,1.77058634143167e-05,4.98946491396174e-05,"CALCOCO2","10241","Hs.514920"
"ENSG00000170265",565.941309830521,0.346428575678482,0.0807270608018737,4.29135623466724,1.77585159507383e-05,5.00298094636761e-05,"ZNF282","8427","Hs.729056"
"ENSG00000266028",692.463280600258,-0.314076590986259,0.0731886367779461,-4.29132997707234,1.77606163057371e-05,5.00298094636761e-05,"SRGAP2","23380","Hs.497575"
"ENSG00000149182",809.84575052766,-0.308116200843373,0.0718570385075787,-4.28790564212964,1.80365676348644e-05,5.07974266773613e-05,"ARFGAP2","84364","Hs.436204"
"ENSG00000073849",153.35668718263,0.66227447849231,0.154486127987854,4.28695111411155,1.81142136735949e-05,5.10063586399392e-05,"ST6GAL1","6480","Hs.207459"
"ENSG00000221926",189.684052185727,-0.5637080478575,0.131512499857274,-4.28634577298184,1.81636200208184e-05,5.11357080929935e-05,"TRIM16","10626","Hs.123534"
"ENSG00000008405",327.611496227672,-0.435559521463073,0.101634790073993,-4.28553570235126,1.82299367267288e-05,5.13126064703073e-05,"CRY1","1407","Hs.151573"
"ENSG00000073060",598.051047100766,0.335446574964513,0.0782947146647787,4.2844089336137,1.83225636875614e-05,5.15634797837083e-05,"SCARB1","949","Hs.731377"
"ENSG00000180979",380.729150440324,0.415426680561136,0.0969673098291726,4.28419310892499,1.83403568240317e-05,5.16036996702136e-05,"LRRC57","255252","Hs.234681"
"ENSG00000137700",79.0464819629093,-0.89646655959475,0.209378933269672,-4.2815508971962,1.85595260812529e-05,5.22104018678193e-05,"SLC37A4","2542","Hs.719203"
"ENSG00000140332",410.4912048045,0.401861990042215,0.0938738358966191,4.28087321886767,1.8616139647831e-05,5.23596691087277e-05,"TLE3","7090","Hs.287362"
"ENSG00000124588",356.285739311854,-0.439632532983,0.10273175320815,-4.27942207987282,1.87379222537511e-05,5.26921385567228e-05,"NQO2","4835","Hs.533050"
"ENSG00000197982",656.029942110033,0.34448304266653,0.0805052120975642,4.27901540398467,1.87721872408861e-05,5.27784234178136e-05,"C1orf122","127687","Hs.532749"
"ENSG00000253485",92.559274258666,0.817493093475448,0.191062682607351,4.2786643750599,1.88018116081763e-05,5.28516306468247e-05,"PCDHGA5","56110","Hs.368160"
"ENSG00000137767",205.591211209051,0.552575542653041,0.129169498586408,4.27791040996721,1.88655915596336e-05,5.30208025182838e-05,"SQOR","58472","Hs.511251"
"ENSG00000111203",166.062481579395,-0.603846138349265,0.141162752142486,-4.2776591500551,1.88868920601226e-05,5.30705462692253e-05,"ITFG2","55846","Hs.239"
"ENSG00000101199",2190.11890567394,-0.216621139731947,0.0506522786766361,-4.27663168156473,1.89742340658736e-05,5.33058066456053e-05,"ARFGAP1","55738","Hs.25584"
"ENSG00000108349",1157.69374737441,-0.263613986401051,0.0616585021130302,-4.27538745456065,1.90805171207331e-05,5.35941797837554e-05,"CASC3","22794","Hs.743287"
"ENSG00000173209",151.22969101331,0.642973225925965,0.150395143682135,4.27522598259495,1.90943517071209e-05,5.36228192567737e-05,"AHSA2P","130872","Hs.655602"
"ENSG00000125821",597.329493320079,-0.338381132553692,0.0791629997148737,-4.2744859817397,1.9157875773252e-05,5.37909645925295e-05,"DTD1","92675","Hs.659442"
"ENSG00000111057",1255.71751836268,-0.326772963661652,0.0764484466553852,-4.27442254169901,1.91633310291571e-05,5.37960328967081e-05,"KRT18","3875","Hs.406013"
"ENSG00000007541",480.245173182402,0.373193683640903,0.0873150243072223,4.27410616445347,1.91905586365142e-05,5.38622078051698e-05,"PIGQ","9091","Hs.741878"
"ENSG00000132153",1423.91881028762,0.25922030446907,0.0606556144079894,4.27364073382342,1.92306808452862e-05,5.39645419455118e-05,"DHX30","22907","Hs.517948"
"ENSG00000109390",340.646128268558,-0.444445139108758,0.10400772397981,-4.27319358699777,1.92693021463929e-05,5.40626261247931e-05,"NDUFC1","4717","Hs.84549"
"ENSG00000184634",945.237644738727,0.280559844252271,0.0656623271263062,4.27276730099123,1.93061904165087e-05,5.41558116403701e-05,"MED12","9968","Hs.409226"
"ENSG00000185973",95.975780833645,-0.783021013522195,0.183268351175827,-4.27253810327003,1.93260516238621e-05,5.42012081508049e-05,"TMLHE","55217","Hs.133321"
"ENSG00000168906",2248.50570965953,0.229350581407613,0.0536880831247939,4.27190855137266,1.93807058435327e-05,5.43441481586729e-05,"MAT2A","4144","Hs.516157"
"ENSG00000140848",352.222640486992,-0.431241568721296,0.100970408197024,-4.2709698457375,1.94624725450242e-05,5.45539193288672e-05,"CPNE2","221184","Hs.339809"
"ENSG00000166435",80.3791681167014,-0.855107249698438,0.200214074527931,-4.27096472470593,1.94629195162969e-05,5.45539193288672e-05,"XRRA1","143570","Hs.370145"
"ENSG00000011332",55.0934608622859,-1.05216704879434,0.246452968863094,-4.26924071415357,1.96139506524777e-05,5.49668006686092e-05,"DPF1","8193","Hs.631576"
"ENSG00000130720",427.448470821433,0.427848100424253,0.100219392129447,4.26911490215014,1.96250159417412e-05,5.49786857418094e-05,"FIBCD1","84929","Hs.133205"
"ENSG00000140836",414.155858109198,-0.433821958735275,0.10161888444897,-4.26910766721837,1.96256524418279e-05,5.49786857418094e-05,"ZFHX3","463","Hs.598297"
"ENSG00000135315",74.7652491951622,0.910578739589573,0.213338181037862,4.26824085196437,1.97020537918005e-05,5.51822251584104e-05,"CEP162","22832","Hs.485865"
"ENSG00000169193",92.4007455036701,0.803555685096892,0.188293377738109,4.26757273542848,1.97611349853621e-05,5.53371855242764e-05,"CCDC126","90693","Hs.232296"
"ENSG00000176720",680.193193614057,-0.336220640978602,0.0788030831923881,-4.26659246514201,1.98481252309474e-05,5.55702259980437e-05,"BOK","666","Hs.293753"
"ENSG00000132646",1271.66572569501,0.2601404425974,0.0609863217718244,4.26555389863805,1.99406865360111e-05,5.58187726814304e-05,"PCNA","5111","Hs.147433"
"ENSG00000137106",1159.29657914635,-0.275464582843649,0.0645906180543212,-4.264777008512,2.00101947628919e-05,5.60027061176417e-05,"GRHPR","9380","Hs.155742"
"ENSG00000177463",799.29332654488,0.315838561829165,0.0740615428086226,4.26454202615387,2.00312639997125e-05,5.60510288262317e-05,"NR2C2","7182","Hs.555973"
"ENSG00000154134",159.343018143009,-0.607240738966772,0.14241546901425,-4.26386784504435,2.00918304533028e-05,5.62098324261154e-05,"ROBO3","64221","Hs.435621"
"ENSG00000144741",152.602558452925,0.632059776055402,0.148288452263568,4.26236680204862,2.02273067045542e-05,5.65781070813665e-05,"SLC25A26","115286","Hs.379386"
"ENSG00000196642",1532.87651690574,-0.241701201182867,0.0567119083001338,-4.26191268161393,2.02684643177932e-05,5.66824719384507e-05,"RABL6","55684","Hs.370555"
"ENSG00000185049",228.677358869536,-0.544991726557531,0.12788478048504,-4.26158393899955,2.02983084961494e-05,5.67551642223961e-05,"NELFA","7469","Hs.21771"
"ENSG00000241839",666.486137036044,-0.324595541666447,0.0761804296174165,-4.26087832920592,2.03625070880617e-05,5.6923867500731e-05,"PLEKHO2","80301","Hs.709337"
"ENSG00000122912",294.904145581183,-0.465187649142079,0.109178580092342,-4.26079592488407,2.03700170868523e-05,5.69340625499772e-05,"SLC25A16","8034","Hs.180408"
"ENSG00000170832",949.370325007816,-0.278720071159862,0.0654288167496641,-4.25989777908208,2.04520416925168e-05,5.71524820751445e-05,"USP32","84669","Hs.132868"
"ENSG00000204673",1879.18686804564,0.249692257411728,0.0586213879357624,4.25940541846846,2.0497140672549e-05,5.7267651039247e-05,"AKT1S1","84335","Hs.515542"
"ENSG00000165417",832.91046960606,-0.299945555591347,0.0704235262482996,-4.25916695130826,2.05190176794557e-05,5.73179079908677e-05,"GTF2A1","2957","Hs.592334"
"ENSG00000101558",1918.12321369899,0.238965709180199,0.056123376220977,4.25786410709344,2.06389338467923e-05,5.76419569895821e-05,"VAPA","9218","Hs.165195"
"ENSG00000100280",2127.624567192,-0.237131243369558,0.0557137112815139,-4.25624568737426,2.07888255517116e-05,5.80495852559919e-05,"AP1B1","162","Hs.368794"
"ENSG00000141540",16.6562057663205,-2.04501046053839,0.480648904843583,-4.25468661205811,2.09342007190446e-05,5.84444497437543e-05,"TTYH2","94015","Hs.27935"
"ENSG00000113300",521.70715041155,-0.351099503736695,0.0825474312051065,-4.25330623389496,2.10637207142324e-05,5.87949083118099e-05,"CNOT6","57472","Hs.608380"
"ENSG00000075945",399.273580517595,0.404271091843831,0.0950546874314957,4.25303688611025,2.1089082238758e-05,5.88545529321748e-05,"KIFAP3","22920","Hs.433442"
"ENSG00000117906",1266.61428567038,-0.256413968219053,0.0603114614947425,-4.25149651267206,2.12346817431837e-05,5.92496667040972e-05,"RCN2","5955","Hs.79088"
"ENSG00000188997",218.301960206649,-0.553315682296378,0.130175367650264,-4.25054057679287,2.13255195961228e-05,5.94918621631001e-05,"KCTD21","283219","Hs.528439"
"ENSG00000136856",148.327622033469,-0.643829526250945,0.151480631016822,-4.25024322865045,2.13538504647628e-05,5.95596230411949e-05,"SLC2A8","29988","Hs.179522"
"ENSG00000111196",187.472812786696,-0.574506882799604,0.135178976005298,-4.24997214638678,2.13797099801066e-05,5.96204665443351e-05,"MAGOHB","55110","Hs.104650"
"ENSG00000056050",177.925148389178,-0.648001019887303,0.152489894364587,-4.24946861290364,2.14278229923193e-05,5.97433324367768e-05,"HPF1","54969","Hs.406756"
"ENSG00000163602",698.341182141747,0.321083046244128,0.0755690934782502,4.2488672480442,2.1485418926049e-05,5.98925863688502e-05,"RYBP","23429","Hs.7910"
"ENSG00000120963",473.297812516105,0.380061013991917,0.0894854266621733,4.24718334781739,2.16474801872979e-05,6.03329355144472e-05,"ZNF706","51123","Hs.374485"
"ENSG00000278053",791.673754537093,0.299812843642446,0.0705959436519339,4.24688485107081,2.16763291403294e-05,6.04019169729958e-05,"DDX52","11056","Hs.590937"
"ENSG00000177576",78.6853418503256,0.87410766517728,0.206164323003565,4.2398590233392,2.2366020724907e-05,6.23119874184649e-05,"C18orf32","497661","Hs.603040"
"ENSG00000101846",521.345715973132,0.351052895731075,0.0828055238042909,4.23948644489927,2.2403172040032e-05,6.24036948641074e-05,"STS","412","Hs.522578"
"ENSG00000157502",5.20785352735762,5.75582233179108,1.3577340817768,4.23928544554078,2.24232388875292e-05,6.24477881187462e-05,"MUM1L1","139221","Hs.592221"
"ENSG00000122705",2912.60645789755,0.208595169138378,0.0492407542846893,4.23623017495567,2.27303772481248e-05,6.32911958970081e-05,"CLTA","1211","Hs.522114"
"ENSG00000148444",130.402869159175,0.74720644262112,0.17640562065409,4.2357292236527,2.27811170674692e-05,6.34204955308579e-05,"COMMD3","23412","Hs.534398"
"ENSG00000112320",110.940319152922,-0.739106567905582,0.174503672678614,-4.23547858082509,2.2806544349429e-05,6.34792919021501e-05,"SOBP","55084","Hs.445244"
"ENSG00000100109",428.471264036015,-0.383385245885643,0.0905339701824746,-4.23471151340117,2.28845299355296e-05,6.36843282080505e-05,"TFIP11","24144","Hs.20225"
"ENSG00000164144",666.235352967431,0.32616991835534,0.0770789029555783,4.23163674946588,2.31996873952897e-05,6.45491774271812e-05,"ARFIP1","27236","Hs.416089"
"ENSG00000158560",10.2700071433032,3.14953727775161,0.744307508183969,4.23150007640813,2.3213791557652e-05,6.45762287611693e-05,"DYNC1I1","1780","Hs.440364"
"ENSG00000081041",10.029168068751,3.40156313021361,0.803987268631244,4.23086690912983,2.32792386446378e-05,6.47460689082227e-05,"CXCL2","2920","Hs.75765"
"ENSG00000140511",303.612817021321,0.458465442807112,0.108365440221294,4.23073483456418,2.32929125949311e-05,6.4771876570584e-05,"HAPLN3","145864","Hs.447530"
"ENSG00000136802",2857.89713898339,0.216802307038319,0.051270467005559,4.22860020008814,2.35149784949934e-05,6.53770520768181e-05,"LRRC8A","56262","Hs.643600"
"ENSG00000072201",39.9909901339713,1.23776432844687,0.292765443056185,4.22783616647451,2.35949492990865e-05,6.55870167427267e-05,"LNX1","84708","Hs.518760"
"ENSG00000135525",31.9576374420354,1.40142695664739,0.331493011291726,4.22762142461606,2.3617472709313e-05,6.56372454817754e-05,"MAP7","9053","Hs.486548"
"ENSG00000163947",172.583634530868,0.582723246474586,0.137875753531794,4.22643743767617,2.37420241477322e-05,6.59709562385515e-05,"ARHGEF3","50650","Hs.476402"
"ENSG00000109689",526.84978920982,0.369587949800396,0.0874696982607777,4.22532553729093,2.38595611868917e-05,6.62850542455061e-05,"STIM2","57620","Hs.744950"
"ENSG00000004777",43.8667844169088,-1.19694348007868,0.28329930141794,-4.22501387785944,2.38926053681328e-05,6.63590924146866e-05,"ARHGAP33","115703","Hs.515364"
"ENSG00000087087",1469.26601522896,-0.272214931147766,0.0644297331845366,-4.22498926649442,2.38952166810111e-05,6.63590924146866e-05,"SRRT","51593","Hs.111801"
"ENSG00000132004",124.313753258723,0.691013590088222,0.163590285336856,4.224050276979,2.39950483250704e-05,6.66237796184792e-05,"FBXW9","84261","Hs.515154"
"ENSG00000114790",41.3380466695139,-1.26702628402358,0.300210406817451,-4.22046090092413,2.43803341633352e-05,6.76807995666291e-05,"ARHGEF26","26084","Hs.240845"
"ENSG00000146576",332.594609622983,0.431188002836879,0.102174239536506,4.22012441485135,2.44167529845108e-05,6.77691347430734e-05,"C7orf26","79034","Hs.487511"
"ENSG00000008300",88.336129240718,0.825953671922858,0.195727952082405,4.21990657509724,2.44403579782857e-05,6.78218783438101e-05,"CELSR3","1951","Hs.631926"
"ENSG00000138449",57.500498974063,-1.02715327148037,0.243442268100486,-4.21928894885415,2.45074017051891e-05,6.7995121673772e-05,"SLC40A1","30061","Hs.643005"
"ENSG00000085449",1740.38850568165,0.270140746707531,0.0640304247400571,4.21894353823538,2.45449724986997e-05,6.8086543325021e-05,"WDFY1","57590","Hs.368359"
"ENSG00000173581",284.075051121028,0.469869391100384,0.111389662843702,4.21824951350907,2.46206282549549e-05,6.82835564963353e-05,"CCDC106","29903","Hs.82482"
"ENSG00000213516",144.217806050174,-0.655551509479151,0.155439261629372,-4.21741265757067,2.4712149105604e-05,6.85244879620681e-05,"RBMXL1","494115","Hs.481898"
"ENSG00000100403",5496.22021082003,0.170803675064442,0.0405004054062523,4.21733247732069,2.47209348062171e-05,6.85359550741211e-05,"ZC3H7B","23264","Hs.592188"
"ENSG00000108947",73.655096314285,0.895821166647434,0.212422070457204,4.21717557276099,2.47381361224858e-05,6.85707448134655e-05,"EFNB3","1949","Hs.26988"
"ENSG00000104983",47.1649821038616,-1.14772192642991,0.272192496832248,-4.2165817933521,2.4803334797311e-05,6.87385385939769e-05,"CCDC61","729440","Hs.515479"
"ENSG00000019991",2459.28397554653,0.25201151716195,0.059767397403481,4.21653824844768,2.48081225800661e-05,6.87388814786642e-05,"HGF","3082","Hs.396530"
"ENSG00000172590",646.343512367614,-0.324259284000889,0.0769242330188908,-4.21530733912236,2.49438258886054e-05,6.91018996139599e-05,"MRPL52","122704","Hs.355935"
"ENSG00000204524",71.8776870713888,1.03218790442614,0.2448871802712,4.21495279288629,2.49830441323863e-05,6.91975388880116e-05,"ZNF805","390980","Hs.22488"
"ENSG00000124562",915.157416006879,-0.291700678461571,0.0692116516684868,-4.21461807989749,2.50201223355796e-05,6.92872158928545e-05,"SNRPC","6631","Hs.1063"
"ENSG00000170892",841.414745952405,0.303899990011501,0.0721135517161716,4.21418697012189,2.50679561350816e-05,6.940663864716e-05,"TSEN34","79042","Hs.15580"
"ENSG00000179111",25.303013961133,1.63581070490902,0.388354433179555,4.21215921630204,2.52941148443512e-05,7.00196590112789e-05,"HES7","84667","Hs.434828"
"ENSG00000197323",748.951863685407,0.325226277859922,0.0772246065281097,4.21143327860842,2.53755506190059e-05,7.02318995348185e-05,"TRIM33","51592","Hs.26837"
"ENSG00000205356",641.633177756777,0.329235803181164,0.0782129599267429,4.20947888290558,2.55960362893935e-05,7.08288364312959e-05,"TECPR1","25851","Hs.592281"
"ENSG00000134049",644.574648312056,0.384846506589373,0.0914507668771601,4.20823706274998,2.57370780092842e-05,7.12057547777042e-05,"IER3IP1","51124","Hs.130917"
"ENSG00000092439",1105.73306930615,0.270404584317067,0.0642776561469602,4.20682085387233,2.58988283646738e-05,7.16398146468772e-05,"TRPM7","54822","Hs.512894"
"ENSG00000010322",1901.336876232,0.223421334800164,0.0531153443731069,4.2063425821124,2.59536715708262e-05,7.17780468400894e-05,"NISCH","11188","Hs.435290"
"ENSG00000163781",594.164776117228,-0.328633391209444,0.078168014227808,-4.20419265419351,2.62015699408541e-05,7.2450044613191e-05,"TOPBP1","11073","Hs.593379"
"ENSG00000134265",367.863443135131,-0.415196292533291,0.0987730598934457,-4.20353781670018,2.62775225717579e-05,7.26464317506224e-05,"NAPG","8774","Hs.464622"
"ENSG00000156876",65.7528620547836,-0.941751807705755,0.224046013087353,-4.20338570068004,2.62951959964966e-05,7.26816576512315e-05,"SASS6","163786","Hs.591447"
"ENSG00000186020",132.688820219061,0.66842798190772,0.159036630813721,4.20298127851216,2.63422383163356e-05,7.27980326844467e-05,"ZNF529","57711","Hs.654960"
"ENSG00000148908",815.8663725719,0.300307314093861,0.0714625925870054,4.2023008573085,2.64215654550464e-05,7.30035679933398e-05,"RGS10","6001","Hs.501200"
"ENSG00000260027",216.40564601946,0.535065141207608,0.127333484677545,4.2020772663419,2.64476824394474e-05,7.30542166187035e-05,"HOXB7","3217","Hs.436181"
"ENSG00000183155",271.744674300933,0.4792405433055,0.114048978447189,4.20205906120777,2.64498100066089e-05,7.30542166187035e-05,"RABIF","5877","Hs.90875"
"ENSG00000164024",794.381705924628,-0.30302925059216,0.0721263266778923,-4.20136813490382,2.65306764417139e-05,7.32638391227242e-05,"METAP1","23173","Hs.480364"
"ENSG00000092010",644.514857295402,-0.319212785015747,0.0759831642969987,-4.20109886142706,2.65622560002337e-05,7.33373040336165e-05,"PSME1","5720","Hs.75348"
"ENSG00000140990",876.548515507501,0.304001749721342,0.0723701441458302,4.20065143312082,2.66148080645302e-05,7.34686348108346e-05,"NDUFB10","4716","Hs.513266"
"ENSG00000060749",868.431473760787,-0.317827834496625,0.0757099931392111,-4.19796411699868,2.6932529270415e-05,7.43317633684225e-05,"QSER1","79832","Hs.369368"
"ENSG00000135083",187.370394140081,0.566646489989591,0.134991176284532,4.19765576970175,2.69692149533101e-05,7.44190769484899e-05,"CCNJL","79616","Hs.14070"
"ENSG00000077063",201.19376848953,0.559337057762335,0.133252474401855,4.19757351803854,2.69790088870967e-05,7.44321664129598e-05,"CTTNBP2","83992","Hs.592285"
"ENSG00000160294",1761.29972253905,0.21934463677186,0.0522736259234612,4.19608613133176,2.71567007850373e-05,7.49083765992664e-05,"MCM3AP","8888","Hs.389037"
"ENSG00000114841",76.6133762599707,0.878101107921,0.209270292343013,4.19601415035877,2.71653282210362e-05,7.49181525676707e-05,"DNAH1","25981","Hs.655469"
"ENSG00000143630",42.093193570985,1.18916442121753,0.283448236357324,4.19534951601683,2.72451126402105e-05,7.51241291097143e-05,"HCN3","57657","Hs.706960"
"ENSG00000103126",463.206060809628,0.385313004990908,0.0918519211120444,4.19493681053103,2.72947669501465e-05,7.52469650787989e-05,"AXIN1","8312","Hs.592082"
"ENSG00000173273",995.910578126448,-0.311421289767677,0.0742475008018045,-4.19436730401178,2.73634279561556e-05,7.54221434856595e-05,"TNKS","8658","Hs.370267"
"ENSG00000137822",178.107820633457,-0.599281736175275,0.142903010346764,-4.19362569564544,2.74530841495561e-05,7.56551148459533e-05,"TUBGCP4","27229","Hs.584887"
